X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170
7.655078652,6.898923963,5.773114943,7.749874729,7.151696396,7.471433548,5.729922839,6.89646714,7.79542882,9.19158881,7.109842576,8.758423258,8.10247262,7.548909165,6.302782415,6.344645655,7.932665069,6.788628625,6.69976148,7.13451386,7.151293368,8.215892175,6.809626501,8.116364235,7.754829333,5.641128211,7.609631862,4.647365764,6.419900937,7.778201045,7.304481099,5.547232093,6.195962432,4.706211086,5.972560942,7.894187548,6.75769126,7.48506974,7.32876858,7.347707269,8.338256622,7.112213557,8.225792572,4.837780806,8.426550156,6.025046107,6.242184476,6.610506709,8.39897942,6.42582435,6.65923542,6.353436481,7.570519,8.058732534,9.019448715,9.714941699,7.965304952,7.680778386,6.097784467,9.224427353,7.530527308,7.026059357,7.702655968,6.678773471,4.977452634,7.88692712,8.657598051,7.872046834,7.308045069,7.328395951,7.487403946,7.45677842,7.254422881,7.340467078,8.870136939,7.787397413,7.420271183,7.974351095,7.974423186,8.261122162,6.558212787,6.834596293,6.501566745,8.081847122,8.032995173,6.041881326,7.705962012,8.687358067,7.07979156,7.629097473,8.045609902,5.994565959,7.467112358,8.587240389,6.721915382,8.147590341,7.342285806,6.640619557,7.218615648,6.788996275,6.426810157,7.060779426,7.383550511,7.149069816,7.049750618,7.541120082,7.846530174,6.171028966,7.062728329,5.341583289,7.15294084,7.465653245,7.884904211,7.469229005,7.863299843,7.38034918,6.639605821,6.19918903,7.052121491,6.548847995,7.195405084,6.823247195,7.734205211,7.364079223,7.762618535,7.757508922,7.135451155,7.196787854,7.816728687,9.761063129,6.325993052,7.356875687,6.119415852,7.294211849,6.641063295,7.195217788,7.470434533,6.825733086,5.531365523,8.740659876,8.154401179,7.18456497,6.420391201,7.400148789,7.676113024,8.085136015,8.177346363,8.365800504,5.574264509,7.010480985,8.308225019,6.391492496,8.534391776,9.125501814,8.506378518,7.976714606,6.867617971,7.596759003,5.96902955,6.534013534,6.604320716,7.377096773,6.922946933,7.576724155,8.192951024,6.605396656,7.463725292,6.899155209,7.505286692,8.001296797
