X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170
3.94444624,5.203970645,5.221275775,3.479612703,5.343573734,3.942304645,5.557259038,3.312976714,4.222307813,3.855452097,5.401649784,3.822838196,4.303170883,4.85243081,4.890877895,5.23257202,4.556744189,3.927370497,3.995920667,4.371291727,4.595211888,4.198447764,4.364822833,2.828365552,5.012974697,4.526731701,5.347489826,4.34577992,2.607221834,3.987173223,4.145689489,5.088522718,2.275345868,4.386798929,4.859294628,3.684131527,4.420247422,3.718582903,3.616046479,3.937199562,3.63492742,5.029237724,3.610667535,3.442709405,6.113548079,5.306359424,2.484106052,3.580851122,4.588082384,4.669374479,2.855126546,5.504184905,5.170843831,4.827521044,5.702347903,4.797909405,4.794200291,5.903298684,5.446838993,3.504111953,4.978814591,3.681351547,4.849773963,4.822232919,2.9621521,4.223773801,4.610876436,3.909329221,4.660329355,5.151517189,4.315026348,4.570218889,5.729043491,4.818815995,4.546443702,3.387540033,5.016645424,4.675769362,5.629358846,4.392497955,2.529352912,2.645498543,5.081300176,3.775425814,4.782387163,4.459852057,4.178779744,4.249258127,3.480229907,4.329841723,3.761125979,3.973362892,4.021970367,4.118926142,5.267792869,4.215828583,5.369321749,5.883474363,5.200564063,4.880087947,4.672451622,5.210978121,4.434980151,5.330189258,4.959725217,3.985778951,5.241470292,4.437099418,4.239487405,3.869420252,4.51163826,5.342082028,5.234559418,4.69901321,4.945263053,5.617316204,4.195653121,3.230199409,5.646749264,3.81584116,3.655281289,2.549421657,4.916902465,2.724166788,3.595360604,4.933856207,5.067540665,3.693915264,4.211466085,3.473024886,3.797222624,4.611834672,3.843972733,4.101404372,2.880912731,5.478575577,4.855686005,5.138524784,5.636044737,3.520406537,3.987224929,2.450785045,7.486042322,4.196034097,5.384347312,3.107458268,5.342007838,6.203210289,4.285338663,3.334737916,4.206823011,2.118857887,4.307732711,5.166586551,4.309861768,4.061479857,4.873187528,4.949644259,2.68571385,4.434442374,6.781604536,3.010603167,4.260200579,6.287365534,5.449794569,3.832222731,4.551754792,4.343507732,3.597547608,4.271367305
